data,reservatorio,vol util (%),prec (mm/dia),acum prec (mês)
2/9/2014,Cantareira,37.9941709334,0.9,1.3
2/10/2014,Cantareira,37.839464356,0.8,2
2/11/2014,Cantareira,37.6847577787,0.1,2.1
2/12/2014,Cantareira,37.4526979126,0,2.1
2/13/2014,Cantareira,37.2206380465,0,2.1
2/14/2014,Cantareira,37.1432847578,10.6,12.6
2/15/2014,Cantareira,37.0659314691,18.9,31.6
2/16/2014,Cantareira,36.9885781804,3.1,34.7
2/17/2014,Cantareira,36.9885781804,13,47.7
2/18/2014,Cantareira,36.9112248917,1,48.7
2/19/2014,Cantareira,36.7565183143,0,48.7
2/20/2014,Cantareira,36.5244584482,0,48.7
2/21/2014,Cantareira,36.3697518708,0,48.7
2/22/2014,Cantareira,36.2150452934,0.1,48.7
2/23/2014,Cantareira,36.1376920047,5.7,54.4
2/24/2014,Cantareira,35.9056321386,0.1,54.5
2/25/2014,Cantareira,35.7509255612,6.2,60.7
2/26/2014,Cantareira,35.6735722725,2.6,63.2
2/27/2014,Cantareira,35.5188656952,0.8,64
2/28/2014,Cantareira,35.3641591178,9,73
3/1/2014,Cantareira,35.5188656952,39.2,39.2
3/2/2014,Cantareira,35.4415124065,0.1,39.3
3/3/2014,Cantareira,35.3641591178,0.1,39.3
3/4/2014,Cantareira,35.2094525404,0,39.3
3/5/2014,Cantareira,35.1320992517,5.3,44.7
3/6/2014,Cantareira,35.054745963,2.7,47.4
3/7/2014,Cantareira,34.9000393856,0.2,47.5
3/8/2014,Cantareira,35.054745963,36.1,83.7
3/9/2014,Cantareira,35.1320992517,9.2,92.8
3/10/2014,Cantareira,35.054745963,0,92.8
3/11/2014,Cantareira,34.9000393856,0,92.8
3/12/2014,Cantareira,34.8226860969,15.6,108.4
3/13/2014,Cantareira,34.7453328082,4.3,112.7
3/14/2014,Cantareira,34.6679795195,9.7,122.4
3/15/2014,Cantareira,34.5132729421,1.3,123.7
3/16/2014,Cantareira,34.4359196534,4.3,128.1
3/17/2014,Cantareira,34.281213076,0.2,128.2
3/18/2014,Cantareira,34.2038597873,17.5,145.8
3/19/2014,Cantareira,34.0491532099,0,145.8
3/20/2014,Cantareira,33.9717999212,8.9,154.6
3/21/2014,Cantareira,33.8944466325,6.9,161.5
3/22/2014,Cantareira,33.9717999212,16.9,178.4
3/23/2014,Cantareira,33.9717999212,1.9,180.3
3/24/2014,Cantareira,33.8944466325,1.3,181.6
3/25/2014,Cantareira,33.7397400551,0.1,181.6
3/26/2014,Cantareira,33.5850334777,0,181.6
3/27/2014,Cantareira,33.5076801891,0,181.6
3/28/2014,Cantareira,33.3529736117,0,181.6
3/29/2014,Cantareira,33.1982670343,0,181.6
3/30/2014,Cantareira,33.1209137456,0.1,181.7
3/31/2014,Cantareira,33.0435604569,11.6,193.3
4/1/2014,Cantareira,33.0435604569,9.5,9.5
4/2/2014,Cantareira,32.9662071682,10.2,19.7
4/3/2014,Cantareira,32.9662071682,0.8,20.5
4/4/2014,Cantareira,32.8888538795,0.1,20.5
4/5/2014,Cantareira,32.7341473021,0.1,20.6
4/6/2014,Cantareira,32.7341473021,0.1,20.7
4/7/2014,Cantareira,32.6567940134,0,20.7
4/8/2014,Cantareira,32.502087436,0,20.7
4/9/2014,Cantareira,32.3473808586,0.1,20.7
4/10/2014,Cantareira,32.2700275699,0.1,20.8
4/11/2014,Cantareira,32.1153209925,0,20.8
4/12/2014,Cantareira,31.9606144151,0.4,21.2
4/13/2014,Cantareira,32.0379677038,34.3,55.5
4/14/2014,Cantareira,32.0379677038,0,55.5
4/15/2014,Cantareira,31.9606144151,1,56.5
4/16/2014,Cantareira,32.1926742812,27.1,83.6
4/17/2014,Cantareira,32.1153209925,0,83.6
4/18/2014,Cantareira,32.1153209925,0,83.6
4/19/2014,Cantareira,32.0379677038,0,83.6
4/20/2014,Cantareira,32.0379677038,0.4,83.9
4/21/2014,Cantareira,31.9606144151,0.1,84
4/22/2014,Cantareira,31.8832611264,0,84
4/23/2014,Cantareira,31.728554549,0,84
4/24/2014,Cantareira,31.6512012603,1.6,85.5
4/25/2014,Cantareira,31.4964946829,0.1,85.6
4/26/2014,Cantareira,31.4191413942,0.1,85.7
4/27/2014,Cantareira,31.2644348169,0,85.7
4/28/2014,Cantareira,31.1870815282,0,85.7
4/29/2014,Cantareira,31.1097282395,0,85.7
4/30/2014,Cantareira,30.9550216621,0,85.7
5/1/2014,Cantareira,30.8003150847,0,0
5/2/2014,Cantareira,30.722961796,0,0
5/3/2014,Cantareira,30.6456085073,0,0
5/4/2014,Cantareira,30.4909019299,0,0
5/5/2014,Cantareira,30.4135486412,0,0
5/6/2014,Cantareira,30.2588420638,0.1,0.1
5/7/2014,Cantareira,30.1041354864,0.1,0.2
5/8/2014,Cantareira,29.949428909,0,0.2
5/9/2014,Cantareira,29.7947223316,0.1,0.3
5/10/2014,Cantareira,29.7173690429,0,0.3
5/11/2014,Cantareira,29.5626624655,0.4,0.6
5/12/2014,Cantareira,29.4853091768,0,0.6
5/13/2014,Cantareira,29.3306025994,0,0.6
5/14/2014,Cantareira,29.1758960221,0.1,0.7
5/15/2014,Cantareira,29.0211894447,0,0.7
5/16/2014,Cantareira,28.9558093738,0,0.7
5/17/2014,Cantareira,28.8011027964,0,0.7
5/18/2014,Cantareira,28.7237495077,0,0.7
5/19/2014,Cantareira,28.646396219,9.9,10.6
5/20/2014,Cantareira,28.5690429303,0.2,10.8
5/21/2014,Cantareira,28.4143363529,0,10.8
5/22/2014,Cantareira,28.2596297755,0,10.8
5/23/2014,Cantareira,28.1822764868,13.4,24.2
5/24/2014,Cantareira,28.1822764868,6.9,31.1
5/25/2014,Cantareira,28.1049231981,0.5,31.6
5/26/2014,Cantareira,28.0275699094,2.8,34.4
5/27/2014,Cantareira,27.9502166207,2.8,37.2
5/28/2014,Cantareira,27.872863332,0.1,37.3
5/29/2014,Cantareira,27.7181567546,0,37.3
5/30/2014,Cantareira,27.6408034659,0,37.3
5/31/2014,Cantareira,27.5634501772,0,37.3
6/1/2014,Cantareira,27.4860968885,0,0
6/2/2014,Cantareira,27.4087435998,12.6,12.6
6/3/2014,Cantareira,27.3313903111,0.4,13
6/4/2014,Cantareira,27.2540370224,0,13
6/5/2014,Cantareira,27.1766837338,0,13
6/6/2014,Cantareira,27.0219771564,0,13
6/7/2014,Cantareira,26.9446238677,1.4,14.4
6/8/2014,Cantareira,26.867270579,0.1,14.5
6/9/2014,Cantareira,26.7899172903,0,14.5
6/10/2014,Cantareira,26.6352107129,0,14.5
6/11/2014,Cantareira,26.5578574242,0.5,15
6/12/2014,Cantareira,26.4805041355,0.1,15
6/13/2014,Cantareira,26.3257975581,0,15
6/14/2014,Cantareira,26.2484442694,0.1,15.1
6/15/2014,Cantareira,26.1710909807,0,15.1
6/16/2014,Cantareira,26.093737692,0,15.1
6/17/2014,Cantareira,25.9390311146,0,15.1
6/18/2014,Cantareira,25.8616778259,0.1,15.2
6/19/2014,Cantareira,25.7843245372,0,15.2
6/20/2014,Cantareira,25.6296179598,0.1,15.3
6/21/2014,Cantareira,25.5522646711,0,15.3
6/22/2014,Cantareira,25.3975580937,0,15.3
6/23/2014,Cantareira,25.2428515163,0,15.3
6/24/2014,Cantareira,25.088144939,0.1,15.4
6/25/2014,Cantareira,24.9334383616,0.1,15.5
6/26/2014,Cantareira,24.7787317842,0,15.5
6/27/2014,Cantareira,24.6240252068,0.1,15.6
6/28/2014,Cantareira,24.4693186294,0.1,15.7
6/29/2014,Cantareira,24.3919653407,0,15.7
6/30/2014,Cantareira,24.2372587633,0.1,15.8
7/1/2014,Cantareira,24.0825521859,0,0
7/2/2014,Cantareira,23.9278456085,0,0
7/3/2014,Cantareira,23.7731390311,0,0
7/4/2014,Cantareira,23.6184324537,0,0
7/5/2014,Cantareira,23.4637258763,0,0
7/6/2014,Cantareira,23.3090192989,0,0
7/7/2014,Cantareira,23.1543127215,0,0
7/8/2014,Cantareira,22.9996061442,0.7,0.7
7/9/2014,Cantareira,22.8448995668,14,14.7
7/10/2014,Cantareira,22.7675462781,7.4,22.1
7/11/2014,Cantareira,22.6901929894,6.5,28.6
7/12/2014,Cantareira,22.6128397007,0.1,28.7
7/13/2014,Cantareira,22.4581331233,0,28.7
7/14/2014,Cantareira,22.3807798346,0,28.7
7/15/2014,Cantareira,22.2260732572,0,28.7
7/16/2014,Cantareira,22.0713666798,0,28.7
7/17/2014,Cantareira,21.9940133911,0.1,28.8
7/18/2014,Cantareira,21.8393068137,0,28.8
7/19/2014,Cantareira,21.6846002363,0.1,28.9
7/20/2014,Cantareira,21.5298936589,0,28.9
7/21/2014,Cantareira,21.4525403702,0,28.9
7/22/2014,Cantareira,21.2978337928,0,28.9
7/23/2014,Cantareira,21.1431272154,0,28.9
7/24/2014,Cantareira,20.988420638,0,28.9
7/25/2014,Cantareira,20.8337140607,8.3,37.2
7/26/2014,Cantareira,20.756360772,0.1,37.3
7/27/2014,Cantareira,20.6016541946,0.2,37.4
7/28/2014,Cantareira,20.5243009059,2.9,40.3
7/29/2014,Cantareira,20.4469476172,0.1,40.4
7/30/2014,Cantareira,20.3695943285,0,40.4
7/31/2014,Cantareira,20.2148877511,0,40.4
8/1/2014,Cantareira,20.1375344624,0.1,0.1
8/2/2014,Cantareira,19.982827885,0,0.1
8/3/2014,Cantareira,19.9054745963,0.1,0.1
8/4/2014,Cantareira,19.8281213076,0.1,0.2
8/5/2014,Cantareira,19.6734147302,0,0.2
8/6/2014,Cantareira,19.5960614415,0,0.2
8/7/2014,Cantareira,19.4413548641,0,0.2
8/8/2014,Cantareira,19.2866482867,0,0.2
8/9/2014,Cantareira,19.209294998,0,0.2
8/10/2014,Cantareira,19.0545884206,0,0.2
8/11/2014,Cantareira,18.9772351319,0,0.2
8/12/2014,Cantareira,18.8225285545,0,0.2
8/13/2014,Cantareira,18.6678219772,0,0.2
8/14/2014,Cantareira,18.5904686885,5.3,5.5
8/15/2014,Cantareira,18.5131153998,0.2,5.7
8/16/2014,Cantareira,18.4357621111,0,5.7
8/17/2014,Cantareira,18.3584088224,12.8,18.5
8/18/2014,Cantareira,18.2810555337,0.7,19.2
8/19/2014,Cantareira,18.1263489563,0,19.2
8/20/2014,Cantareira,18.0489956676,0,19.2
8/21/2014,Cantareira,17.9716423789,0,19.2
8/22/2014,Cantareira,17.8169358015,0,19.2
8/23/2014,Cantareira,17.7395825128,0,19.2
8/24/2014,Cantareira,17.5848759354,0,19.2
8/25/2014,Cantareira,17.5075226467,0,19.2
8/26/2014,Cantareira,17.3528160693,0,19.2
8/27/2014,Cantareira,17.2754627806,3.2,22.4
8/28/2014,Cantareira,17.1207562032,0.2,22.6
8/29/2014,Cantareira,17.0434029145,0,22.6
8/30/2014,Cantareira,16.8886963371,0,22.6
8/31/2014,Cantareira,16.8113430484,0,22.6
9/1/2014,Cantareira,16.6566364711,7.7,7.7
9/2/2014,Cantareira,16.5792831824,0,7.7
9/3/2014,Cantareira,16.5792831824,22.2,29.9
9/4/2014,Cantareira,16.5019298937,0.2,30.1
9/5/2014,Cantareira,16.424576605,0,30.1
9/6/2014,Cantareira,16.3472233163,0,30.1
9/7/2014,Cantareira,16.1925167389,0,30.1
9/8/2014,Cantareira,16.1151634502,0,30.1
9/9/2014,Cantareira,16.0378101615,0,30.1
9/10/2014,Cantareira,15.8831035841,0,30.1
9/11/2014,Cantareira,15.8057502954,0,30.1
9/12/2014,Cantareira,15.651043718,0,30.1
9/13/2014,Cantareira,15.5736904293,0,30.1
9/14/2014,Cantareira,15.4189838519,0,30.1
9/15/2014,Cantareira,15.3416305632,0,30.1
9/16/2014,Cantareira,15.1869239858,0,30.1
9/17/2014,Cantareira,15.1869239858,0,30.1
9/18/2014,Cantareira,14.9548641197,0,30.1
9/19/2014,Cantareira,14.8001575423,0,30.1
9/20/2014,Cantareira,14.6454509649,2.2,32.3
9/21/2014,Cantareira,14.5680976763,6.8,39.1
9/22/2014,Cantareira,14.4907443876,0.9,40
9/23/2014,Cantareira,14.3360378102,0,40
9/24/2014,Cantareira,14.1813312328,0,40
9/25/2014,Cantareira,14.0266246554,0,40
9/26/2014,Cantareira,13.871918078,0.2,40.2
9/27/2014,Cantareira,13.871918078,22.7,62.8
9/28/2014,Cantareira,13.7945647893,0.1,62.9
9/29/2014,Cantareira,13.7172115006,0,62.9
9/30/2014,Cantareira,13.6398582119,3.1,66
10/1/2014,Cantareira,13.4851516345,0,0
10/2/2014,Cantareira,13.4077983458,0.3,0.3
10/3/2014,Cantareira,13.2530917684,0,0.3
10/4/2014,Cantareira,13.098385191,0.1,0.4
10/5/2014,Cantareira,12.9436786136,0,0.4
10/6/2014,Cantareira,12.7889720362,0,0.4
10/7/2014,Cantareira,12.6342654588,0,0.4
10/8/2014,Cantareira,12.5569121701,0,0.4
10/9/2014,Cantareira,12.4022055928,0,0.4
10/10/2014,Cantareira,12.2474990154,0,0.4
10/11/2014,Cantareira,12.1701457267,0,0.4
10/12/2014,Cantareira,12.0154391493,0,0.4
10/13/2014,Cantareira,11.9380858606,0,0.4
10/14/2014,Cantareira,11.7833792832,0,0.4
10/15/2014,Cantareira,11.6286727058,0,0.4
10/16/2014,Cantareira,11.4739661284,0,0.4
10/17/2014,Cantareira,11.319259551,0,0.4
10/18/2014,Cantareira,11.2419062623,0,0.4
10/19/2014,Cantareira,11.0871996849,0,0.4
10/20/2014,Cantareira,11.0098463962,23.9,24.3
10/21/2014,Cantareira,10.8551398188,0.5,24.9
10/22/2014,Cantareira,10.7777865301,0.3,25.2
10/23/2014,Cantareira,10.6230799527,0,25.2
10/24/2014,Cantareira,10.5200472627,0,25.2
10/25/2014,Cantareira,10.3653406853,5.3,30.5
10/26/2014,Cantareira,10.2106341079,0.1,30.6
10/27/2014,Cantareira,10.0559275305,11.9,42.5
10/28/2014,Cantareira,9.9012209531,0,42.5
10/29/2014,Cantareira,9.8238676644,0,42.5
10/30/2014,Cantareira,9.7465143757,0,42.5
10/31/2014,Cantareira,9.5918077983,0,42.5
11/1/2014,Cantareira,9.437101221,2.9,2.9
11/2/2014,Cantareira,9.3597479323,19.1,22
11/3/2014,Cantareira,9.2050413549,1.9,23.9
11/4/2014,Cantareira,9.2050413549,15.7,39.6
11/5/2014,Cantareira,9.1276880662,3.6,43.2
11/6/2014,Cantareira,9.0503347775,11.5,54.7
11/7/2014,Cantareira,8.9729814888,0,54.7
11/8/2014,Cantareira,8.8956282001,6.8,61.5
11/9/2014,Cantareira,8.8182749114,0.1,61.6
11/10/2014,Cantareira,8.7409216227,0,61.6
11/11/2014,Cantareira,8.5862150453,0,61.6
11/12/2014,Cantareira,8.5088617566,0,61.6
11/13/2014,Cantareira,8.3541551792,4,65.6
11/14/2014,Cantareira,8.3541551792,24.4,90
11/15/2014,Cantareira,8.1994486018,0.2,90.2
11/16/2014,Cantareira,8.1220953131,0,90.2
11/17/2014,Cantareira,7.9673887357,0,90.2
11/18/2014,Cantareira,7.890035447,0,90.2
11/19/2014,Cantareira,7.7353288696,0,90.2
11/20/2014,Cantareira,7.6579755809,0,90.2
11/21/2014,Cantareira,7.5032690035,0,90.2
11/22/2014,Cantareira,7.4259157148,1.6,91.8
11/23/2014,Cantareira,7.3485624262,7.7,99.5
11/24/2014,Cantareira,7.2712091375,0.7,100.2
11/25/2014,Cantareira,7.1938558488,0.5,100.7
11/26/2014,Cantareira,7.1165025601,22.3,123
11/27/2014,Cantareira,7.0391492714,11.9,134.9
11/28/2014,Cantareira,6.9617959827,0.1,135
11/29/2014,Cantareira,6.884442694,0,135
11/30/2014,Cantareira,6.8070894053,0,135
12/1/2014,Cantareira,6.7297361166,1.4,1.4
12/2/2014,Cantareira,6.5750295392,0,1.4
12/3/2014,Cantareira,6.4976762505,0,1.4
12/4/2014,Cantareira,6.4203229618,0,1.4
12/5/2014,Cantareira,6.3429696731,1.9,3.3
12/6/2014,Cantareira,6.2656163844,0,3.3
12/7/2014,Cantareira,6.1882630957,0,3.3
12/8/2014,Cantareira,6.0335565183,0,3.3
12/9/2014,Cantareira,5.9562032296,0,3.3
12/10/2014,Cantareira,5.8788499409,4,7.3
12/11/2014,Cantareira,5.8788499409,18.1,25.4
12/12/2014,Cantareira,5.8014966522,5.3,30.7
12/13/2014,Cantareira,5.7241433635,7.9,38.6
12/14/2014,Cantareira,5.6467900748,1.1,39.7
12/15/2014,Cantareira,5.5694367861,1.5,41.2
12/16/2014,Cantareira,5.4920834974,0,41.2
12/17/2014,Cantareira,5.4147302087,0,41.2
12/18/2014,Cantareira,5.33737692,0,41.2
12/19/2014,Cantareira,5.1826703427,1.1,42.3
12/20/2014,Cantareira,5.1826703427,14.8,57.1
12/21/2014,Cantareira,5.1826703427,1.6,58.7
12/22/2014,Cantareira,5.1826703427,1.2,59.9
12/23/2014,Cantareira,5.1826703427,27.7,87.6
12/24/2014,Cantareira,5.4147302087,52.4,140
12/25/2014,Cantareira,5.5694367861,0,140
12/26/2014,Cantareira,5.7241433635,3.2,143.2
12/27/2014,Cantareira,5.7241433635,0,143.2
12/28/2014,Cantareira,5.6467900748,0.3,143.5
12/29/2014,Cantareira,5.6467900748,1.1,144.6
12/30/2014,Cantareira,5.6467900748,20.9,165.5
12/31/2014,Cantareira,5.5694367861,0,165.5
1/1/2015,Cantareira,5.5694367861,0,0
1/2/2015,Cantareira,5.4920834974,1,1
1/3/2015,Cantareira,5.4920834974,0.8,1.8
1/4/2015,Cantareira,5.4920834974,6.7,8.5
1/5/2015,Cantareira,5.4147302087,0.2,8.7
1/6/2015,Cantareira,5.33737692,6.3,15
1/7/2015,Cantareira,5.2600236314,17.6,32.6
1/8/2015,Cantareira,5.2600236314,13.1,45.7
1/9/2015,Cantareira,5.1826703427,1.4,47.1
1/10/2015,Cantareira,5.105317054,0.1,47.2
1/11/2015,Cantareira,5.105317054,0.2,47.4
1/12/2015,Cantareira,5.0279637653,1.8,49.2
1/13/2015,Cantareira,4.9506104766,0,49.2
1/14/2015,Cantareira,4.8732571879,10.4,59.6
1/15/2015,Cantareira,4.7959038992,0.5,60.1
1/16/2015,Cantareira,4.7185506105,0,60.1
1/17/2015,Cantareira,4.6411973218,0,60.1
1/18/2015,Cantareira,4.5638440331,0,60.1
1/19/2015,Cantareira,4.4864907444,0.8,60.9
1/20/2015,Cantareira,4.331784167,0,60.9
1/21/2015,Cantareira,4.2544308783,0,60.9
1/22/2015,Cantareira,4.1770775896,3.4,64.3
1/23/2015,Cantareira,4.0997243009,0.6,64.9
1/24/2015,Cantareira,4.0223710122,25.9,90.8
1/25/2015,Cantareira,3.9450177235,5.3,96.1
1/26/2015,Cantareira,3.9450177235,17.1,113.2
1/27/2015,Cantareira,3.9450177235,21,134.2
1/28/2015,Cantareira,3.9450177235,7.6,141.8
1/29/2015,Cantareira,3.9450177235,6,147.8
1/30/2015,Cantareira,3.9450177235,0,147.8
1/31/2015,Cantareira,3.9450177235,0.4,148.2
2/1/2015,Cantareira,3.8676644348,10.7,10.7
2/2/2015,Cantareira,3.8676644348,12.5,23.2
2/3/2015,Cantareira,3.9450177235,12.2,35.4
2/4/2015,Cantareira,4.0223710122,9,44.4
2/5/2015,Cantareira,4.0223710122,10.4,54.8
2/6/2015,Cantareira,4.1770775896,25.3,80.1
2/7/2015,Cantareira,4.331784167,5,85.1
2/8/2015,Cantareira,4.4091374557,0.5,85.6
2/9/2015,Cantareira,4.5638440331,0,85.6
2/10/2015,Cantareira,4.7185506105,35.5,121.1
2/11/2015,Cantareira,4.9506104766,19.7,140.8
2/12/2015,Cantareira,5.1826703427,3,143.8
2/13/2015,Cantareira,5.33737692,2.1,145.9
2/14/2015,Cantareira,5.4920834974,15.9,161.8
2/15/2015,Cantareira,5.6467900748,1.8,163.5
2/16/2015,Cantareira,6.0335565183,42.6,206.1
2/17/2015,Cantareira,6.4203229618,22.3,228.4
2/18/2015,Cantareira,6.884442694,28.6,257
2/19/2015,Cantareira,7.3485624262,3,260
2/20/2015,Cantareira,7.7353288696,6.5,266.5
2/21/2015,Cantareira,7.890035447,0,266.5
2/22/2015,Cantareira,8.0447420244,0,266.5
2/23/2015,Cantareira,8.1994486018,0,266.5
2/24/2015,Cantareira,8.2768018905,0,266.5
2/25/2015,Cantareira,8.3541551792,11.3,277.8
2/26/2015,Cantareira,8.5862150453,15.2,293
2/27/2015,Cantareira,8.5862150453,0.7,293.7
2/28/2015,Cantareira,8.8182749114,28.7,322.4
3/1/2015,Cantareira,8.9729814888,2.1,2.1
3/2/2015,Cantareira,9.0503347775,0,2.1
3/3/2015,Cantareira,9.0503347775,0,2.1
3/4/2015,Cantareira,9.0503347775,0,2.1
3/5/2015,Cantareira,9.0503347775,1.6,3.7
3/6/2015,Cantareira,9.0503347775,2.4,6.1
3/7/2015,Cantareira,9.2050413549,33.8,39.9
3/8/2015,Cantareira,9.5144545096,25.7,65.6
3/9/2015,Cantareira,9.9785742418,31,96.6
3/10/2015,Cantareira,10.2879873966,3.9,100.5
3/11/2015,Cantareira,10.5974005514,26.6,127.1
3/12/2015,Cantareira,10.8294604175,4.4,131.5
3/13/2015,Cantareira,11.0615202836,0.7,132.2
3/14/2015,Cantareira,11.216226861,6.4,138.6
3/15/2015,Cantareira,11.2935801497,0.3,138.9
3/16/2015,Cantareira,11.6029933045,9,147.9
3/17/2015,Cantareira,11.8350531705,9.6,157.5
3/18/2015,Cantareira,12.0671130366,0.1,157.6
3/19/2015,Cantareira,12.221819614,5.7,163.4
3/20/2015,Cantareira,12.3765261914,6.4,169.8
3/21/2015,Cantareira,12.6085860575,10.8,180.6
3/22/2015,Cantareira,12.8406459236,5.8,186.4
3/23/2015,Cantareira,13.2274123671,3.5,189.9
3/24/2015,Cantareira,13.6141788106,0,189.9
3/25/2015,Cantareira,13.9235919653,0,189.9
3/26/2015,Cantareira,14.0782985427,0,189.9
3/27/2015,Cantareira,14.2330051201,0,189.9
3/28/2015,Cantareira,14.3877116975,0,189.9
3/29/2015,Cantareira,14.4650649862,0,189.9
3/30/2015,Cantareira,14.6197715636,16.4,206.3
3/31/2015,Cantareira,14.6971248523,0.2,206.5
4/1/2015,Cantareira,14.774478141,0.1,0.1
4/2/2015,Cantareira,14.8518314297,0,
4/3/2015,Cantareira,14.8518314297,0,0.1
4/4/2015,Cantareira,14.9291847184,0,0.1
4/5/2015,Cantareira,14.9291847184,0,0.1
4/6/2015,Cantareira,15.0065380071,9.3,9.4
4/7/2015,Cantareira,15.1612445845,1.5,10.9
4/8/2015,Cantareira,15.2385978732,0.3,11.2
4/9/2015,Cantareira,15.2385978732,0,11.2
4/10/2015,Cantareira,15.3159511619,0,11.2
4/11/2015,Cantareira,15.3933044506,0,11.2
4/12/2015,Cantareira,15.3933044506,0,11.2
4/13/2015,Cantareira,15.3933044506,0,11.2
4/14/2015,Cantareira,15.3933044506,0,11.2
4/15/2015,Cantareira,15.3933044506,0,11.2
4/16/2015,Cantareira,15.3933044506,3.9,15.1
4/17/2015,Cantareira,15.3933044506,0.6,15.7
4/18/2015,Cantareira,15.3933044506,0,15.7
4/19/2015,Cantareira,15.3933044506,0.4,16.1
4/20/2015,Cantareira,15.4706577393,21.2,37.3
4/21/2015,Cantareira,15.548011028,0.1,37.4
4/22/2015,Cantareira,15.548011028,2.4,39.8
4/23/2015,Cantareira,15.548011028,4.2,44
4/24/2015,Cantareira,15.548011028,0.3,44.3
4/25/2015,Cantareira,15.548011028,0,44.3
4/26/2015,Cantareira,15.548011028,0.8,45.1
4/27/2015,Cantareira,15.548011028,0,45.1
4/28/2015,Cantareira,15.4706577393,0,45.1
4/29/2015,Cantareira,15.4706577393,0,45.1
4/30/2015,Cantareira,15.3933044506,0.2,45.3
5/1/2015,Cantareira,15.3933044506,0,0
5/2/2015,Cantareira,15.3159511619,0,0
5/3/2015,Cantareira,15.3159511619,0.1,0.1
5/4/2015,Cantareira,15.2385978732,0,0.1
5/5/2015,Cantareira,15.2385978732,4.4,4.5
5/6/2015,Cantareira,15.2385978732,0.1,4.6
5/7/2015,Cantareira,15.2385978732,0,4.6
5/8/2015,Cantareira,15.1612445845,2,6.6
5/9/2015,Cantareira,15.1612445845,0.1,6.7
5/10/2015,Cantareira,15.0838912958,0.1,6.8
5/11/2015,Cantareira,15.2385978732,23.5,30.3
5/12/2015,Cantareira,15.3159511619,1,31.3
5/13/2015,Cantareira,15.3159511619,3.8,35.1
5/14/2015,Cantareira,15.3159511619,0.4,35.5
5/15/2015,Cantareira,15.3159511619,0,35.5
5/16/2015,Cantareira,15.2385978732,0,35.5
5/17/2015,Cantareira,15.2385978732,0.2,35.7
5/18/2015,Cantareira,15.2385978732,0,35.7
5/19/2015,Cantareira,15.2385978732,8.9,44.6
5/20/2015,Cantareira,15.2385978732,0.4,45
5/21/2015,Cantareira,15.2385978732,0.2,45.2
5/22/2015,Cantareira,15.2385978732,0,45.2
5/23/2015,Cantareira,15.2385978732,0,45.2
5/24/2015,Cantareira,15.1612445845,0.2,45.4
5/25/2015,Cantareira,15.1612445845,0.2,45.6
5/26/2015,Cantareira,15.0838912958,0.2,45.8
5/27/2015,Cantareira,15.0838912958,1.5,47.3
5/28/2015,Cantareira,15.0838912958,0.1,47.4
5/29/2015,Cantareira,15.0838912958,12.3,59.7
5/30/2015,Cantareira,15.0838912958,2.3,62
5/31/2015,Cantareira,15.1612445845,12.4,74.4
6/1/2015,Cantareira,15.3159511619,9.7,9.7
6/2/2015,Cantareira,15.3933044506,0.1,9.8
6/3/2015,Cantareira,15.4706577393,0.1,9.9
6/4/2015,Cantareira,15.548011028,0.1,10
6/5/2015,Cantareira,15.6253643167,0.3,10.3
6/6/2015,Cantareira,15.6253643167,0.3,10.6
6/7/2015,Cantareira,15.6253643167,0.1,10.7
6/8/2015,Cantareira,15.6253643167,0.3,11
6/9/2015,Cantareira,15.6253643167,0,11
6/10/2015,Cantareira,15.548011028,0.3,11.3
6/11/2015,Cantareira,15.548011028,0.2,11.5
6/12/2015,Cantareira,15.548011028,0,11.5
6/13/2015,Cantareira,15.4706577393,0.1,11.6
6/14/2015,Cantareira,15.4706577393,0.1,11.7
6/15/2015,Cantareira,15.3933044506,0,11.7
6/16/2015,Cantareira,15.3933044506,10.4,22.1
6/17/2015,Cantareira,15.3933044506,0,22.1
6/18/2015,Cantareira,15.3933044506,0.1,22.2
6/19/2015,Cantareira,15.3933044506,11.9,34.1
6/20/2015,Cantareira,15.4706577393,0.3,34.4
6/21/2015,Cantareira,15.4706577393,0.2,34.6
6/22/2015,Cantareira,15.3933044506,0.1,34.7
6/23/2015,Cantareira,15.3933044506,0.2,34.9
6/24/2015,Cantareira,15.3933044506,2.6,37.5
6/25/2015,Cantareira,15.3933044506,2,39.5
6/26/2015,Cantareira,15.4706577393,0,39.5
6/27/2015,Cantareira,15.3933044506,0,39.5
6/28/2015,Cantareira,15.3933044506,0.1,39.6
6/29/2015,Cantareira,15.3933044506,0.1,39.7
6/30/2015,Cantareira,15.3933044506,0,39.7
7/1/2015,Cantareira,15.3159511619,0,0
7/2/2015,Cantareira,15.3159511619,1.2,1.2
7/3/2015,Cantareira,15.2385978732,2.7,3.9
7/4/2015,Cantareira,15.2385978732,5.7,9.6
7/5/2015,Cantareira,15.2385978732,6,15.6
7/6/2015,Cantareira,15.2385978732,0.1,15.7
7/7/2015,Cantareira,15.2385978732,0,15.7
7/8/2015,Cantareira,15.2385978732,2.6,18.3
7/9/2015,Cantareira,15.1612445845,1.6,19.9
7/10/2015,Cantareira,15.1612445845,0.1,20
7/11/2015,Cantareira,15.1612445845,0.1,20.1
7/12/2015,Cantareira,15.0838912958,1.7,21.8
7/13/2015,Cantareira,15.0838912958,0.1,21.9
7/14/2015,Cantareira,15.0065380071,0,21.9
7/15/2015,Cantareira,15.0065380071,0,21.9
